family,model_label,assay_id,split,evaluated_rows,train_rows,test_rows,spearman,pearson,rmse,mae
tabular,ridge,YAP1_HUMAN_Araya_2012,distance_controlled,,362.0,0.0,,,,
tabular,lasso,A4_HUMAN_Seuma_2022,random,1426.0,11848.0,1482.0,0.8832088183605543,0.8654311773517182,0.8963038729713927,0.6899596376171597
tabular,lasso,A4_HUMAN_Seuma_2022,single_to_multi,14015.0,796.0,14015.0,0.8004606370513049,0.7647218111719237,1.4202120384356047,1.1247053005283816
tabular,lasso,A4_HUMAN_Seuma_2022,low_to_high_k1,14015.0,796.0,14015.0,0.8004606370513049,0.7647218111719237,1.4202120384356047,1.1247053005283816
tabular,lasso,A4_HUMAN_Seuma_2022,low_to_high_k2,,14811.0,0.0,,,,
tabular,lasso,A4_HUMAN_Seuma_2022,seen_marginal_unseen_combo,14015.0,796.0,14015.0,0.8004606370513049,0.7647218111719237,1.4202120384356047,1.1247053005283816
tabular,lasso,A4_HUMAN_Seuma_2022,epistasis_enriched,2803.0,796.0,2803.0,0.5384745792437535,0.4924318913621619,2.097546620582784,1.8224221876222992
tabular,lasso,A4_HUMAN_Seuma_2022,distance_controlled,,796.0,0.0,,,,
tabular,lasso,CAPSD_AAV2S_Sinai_2021,random,4234.0,33862.0,4234.0,0.8106060279092417,0.7562722047708312,1.9960784155375733,1.608556202084218
tabular,lasso,CAPSD_AAV2S_Sinai_2021,single_to_multi,41796.0,532.0,41796.0,0.3222710400427555,0.2379468100616221,8.612535941969455,6.448182757542505
tabular,lasso,CAPSD_AAV2S_Sinai_2021,low_to_high_k1,41796.0,532.0,41796.0,0.3222710400427555,0.2379468100616221,8.612535941969455,6.448182757542505
tabular,lasso,CAPSD_AAV2S_Sinai_2021,low_to_high_k2,30963.0,11365.0,30963.0,0.2234241990085836,0.1692257506032614,8.653811762179531,6.474509762761352
tabular,lasso,CAPSD_AAV2S_Sinai_2021,seen_marginal_unseen_combo,41796.0,532.0,41796.0,0.3222710400427555,0.2379468100616221,8.612535941969455,6.448182757542505
tabular,lasso,CAPSD_AAV2S_Sinai_2021,epistasis_enriched,8360.0,532.0,8360.0,-0.0851674259049518,-0.077614452509025,16.320822685683346,15.401502411799722
tabular,lasso,CAPSD_AAV2S_Sinai_2021,distance_controlled,30963.0,532.0,30963.0,0.1427835084283751,0.1033279674480087,9.880883123842615,7.932857697536972
tabular,lasso,D7PM05_CLYGR_Somermeyer_2022,random,2429.0,19612.0,2452.0,0.8550576197415097,0.764433603684907,8188.703683461769,6627.852347917752
tabular,lasso,D7PM05_CLYGR_Somermeyer_2022,single_to_multi,20212.0,1169.0,23346.0,0.6872883355277374,0.6608179835876613,21217.111307110456,17833.24832008097
tabular,lasso,D7PM05_CLYGR_Somermeyer_2022,low_to_high_k1,20212.0,1169.0,23346.0,0.6872883355277374,0.6608179835876613,21217.111307110456,17833.24832008097
tabular,lasso,D7PM05_CLYGR_Somermeyer_2022,low_to_high_k2,12717.0,11317.0,13198.0,0.7767823378607248,0.7059311760541517,18787.75446144341,11666.443694755006
tabular,lasso,D7PM05_CLYGR_Somermeyer_2022,seen_marginal_unseen_combo,20212.0,1169.0,20212.0,0.6872883355277374,0.6608179835876613,21217.111307110456,17833.24832008097
tabular,lasso,D7PM05_CLYGR_Somermeyer_2022,epistasis_enriched,4043.0,1169.0,4043.0,0.6472263775321365,0.6153078616877233,34850.14521596751,31898.67621927858
tabular,lasso,D7PM05_CLYGR_Somermeyer_2022,distance_controlled,10695.0,1169.0,13198.0,0.7112852356615714,0.6566864817568326,26981.59505941926,23865.09718782065
tabular,lasso,GFP_AEQVI_Sarkisyan_2016,random,5144.0,41371.0,5172.0,0.7973112898723793,0.7713356384418029,0.6883324574740568,0.5858929447998961
tabular,lasso,GFP_AEQVI_Sarkisyan_2016,single_to_multi,42671.0,1084.0,50630.0,0.5922801370769306,0.6301426662841225,0.9491302914297318,0.6241588216346456
tabular,lasso,GFP_AEQVI_Sarkisyan_2016,low_to_high_k1,42671.0,1084.0,50630.0,0.5922801370769306,0.6301426662841225,0.9491302914297318,0.6241588216346456
tabular,lasso,GFP_AEQVI_Sarkisyan_2016,low_to_high_k2,36475.0,13861.0,37853.0,0.6366953974224935,0.5698247228477658,1.057036659757885,0.758222564263272
tabular,lasso,GFP_AEQVI_Sarkisyan_2016,seen_marginal_unseen_combo,42671.0,1084.0,42671.0,0.5922801370769306,0.6301426662841225,0.9491302914297318,0.6241588216346456
tabular,lasso,GFP_AEQVI_Sarkisyan_2016,epistasis_enriched,8535.0,1084.0,8535.0,0.2654530008887416,0.3226800123928843,1.5283928696053466,1.3124850120421463
tabular,lasso,GFP_AEQVI_Sarkisyan_2016,distance_controlled,30717.0,1084.0,37853.0,0.5755797019601666,0.5854280307779215,1.081858894994447,0.7634008511680216
tabular,lasso,GRB2_HUMAN_Faure_2021,random,6338.0,50692.0,6338.0,0.617449999072407,0.6031579258123888,0.3899225568659171,0.3274631860152425
tabular,lasso,GRB2_HUMAN_Faure_2021,single_to_multi,62189.0,1034.0,62332.0,,,0.5952956840422151,0.536326337886709
tabular,lasso,GRB2_HUMAN_Faure_2021,low_to_high_k1,62189.0,1034.0,62332.0,,,0.5952956840422151,0.536326337886709
tabular,lasso,GRB2_HUMAN_Faure_2021,low_to_high_k2,,63366.0,0.0,,,,
tabular,lasso,GRB2_HUMAN_Faure_2021,seen_marginal_unseen_combo,62189.0,1034.0,62189.0,,,0.5952956840422151,0.536326337886709
tabular,lasso,GRB2_HUMAN_Faure_2021,epistasis_enriched,12438.0,1034.0,12438.0,,,0.7253986069329111,0.690459777772511
tabular,lasso,GRB2_HUMAN_Faure_2021,distance_controlled,,1034.0,0.0,,,,
tabular,lasso,HIS7_YEAST_Pokusaeva_2019,random,49592.0,396909.0,49615.0,0.7469566323130702,0.8045544791732568,0.2696001591097927,0.2065546990201415
tabular,lasso,HIS7_YEAST_Pokusaeva_2019,single_to_multi,254614.0,168.0,495969.0,0.3281506700267569,0.3734942826615494,0.4831382031452498,0.3206590919497888
tabular,lasso,HIS7_YEAST_Pokusaeva_2019,low_to_high_k1,254614.0,168.0,495969.0,0.3281506700267569,0.3734942826615494,0.4831382031452498,0.3206590919497888
tabular,lasso,HIS7_YEAST_Pokusaeva_2019,low_to_high_k2,455313.0,1643.0,494494.0,0.6111246852912684,0.6089085714741269,0.4261602131336648,0.2810970854288838
tabular,lasso,HIS7_YEAST_Pokusaeva_2019,seen_marginal_unseen_combo,254614.0,168.0,254614.0,0.3281506700267569,0.3734942826615494,0.4831382031452498,0.3206590919497888
tabular,lasso,HIS7_YEAST_Pokusaeva_2019,epistasis_enriched,50923.0,168.0,50923.0,0.6467299244633933,0.4738925533962368,0.6638642928516115,0.5310367479141443
tabular,lasso,HIS7_YEAST_Pokusaeva_2019,distance_controlled,253371.0,168.0,494494.0,0.3300023492964138,0.3736115753656877,0.484059189482161,0.3216941590190536
tabular,lasso,PABP_YEAST_Melamed_2013,random,3755.0,30166.0,3772.0,0.7946641812746678,0.7505001961294482,0.310700224385098,0.2707651600308895
tabular,lasso,PABP_YEAST_Melamed_2013,single_to_multi,36370.0,1187.0,36521.0,,,0.4152030901929852,0.3572504916090563
tabular,lasso,PABP_YEAST_Melamed_2013,low_to_high_k1,36370.0,1187.0,36521.0,,,0.4152030901929852,0.3572504916090563
tabular,lasso,PABP_YEAST_Melamed_2013,low_to_high_k2,,37708.0,0.0,,,,
tabular,lasso,PABP_YEAST_Melamed_2013,seen_marginal_unseen_combo,36370.0,1187.0,36370.0,,,0.4152030901929852,0.3572504916090563
tabular,lasso,PABP_YEAST_Melamed_2013,epistasis_enriched,7274.0,1187.0,7274.0,,,0.3328268018738312,0.2710056137674125
tabular,lasso,PABP_YEAST_Melamed_2013,distance_controlled,,1187.0,0.0,,,,
tabular,lasso,PHOT_CHLRE_Chen_2023,random,16539.0,134023.0,16754.0,0.9399389932898092,0.9254453010880838,0.1095158465267945,0.0858376738642286
tabular,lasso,PHOT_CHLRE_Chen_2023,single_to_multi,165407.0,2122.0,165407.0,,,0.5140047571830543,0.4414312121208158
tabular,lasso,PHOT_CHLRE_Chen_2023,low_to_high_k1,165407.0,2122.0,165407.0,,,0.5140047571830543,0.4414312121208158
tabular,lasso,PHOT_CHLRE_Chen_2023,low_to_high_k2,165231.0,2298.0,165231.0,0.6223751751945432,0.625524698135282,0.4827876308807416,0.4209363946588299
tabular,lasso,PHOT_CHLRE_Chen_2023,seen_marginal_unseen_combo,165407.0,2122.0,165407.0,,,0.5140047571830543,0.4414312121208158
tabular,lasso,PHOT_CHLRE_Chen_2023,epistasis_enriched,33082.0,2122.0,33082.0,,,0.6373575258278528,0.5907974568313277
tabular,lasso,PHOT_CHLRE_Chen_2023,distance_controlled,165231.0,2122.0,165231.0,,,0.5142324354596391,0.4417251547134012
tabular,lasso,Q8WTC7_9CNID_Somermeyer_2022,random,3332.0,26808.0,3351.0,0.8908616125379788,0.8409350469172113,1891.6397225490284,1251.405849465031
tabular,lasso,Q8WTC7_9CNID_Somermeyer_2022,single_to_multi,30587.0,1201.0,32309.0,0.7329473843652423,0.7994115994277363,3912.6164800224014,3239.91211311818
tabular,lasso,Q8WTC7_9CNID_Somermeyer_2022,low_to_high_k1,30587.0,1201.0,32309.0,0.7329473843652423,0.7994115994277363,3912.6164800224014,3239.91211311818
tabular,lasso,Q8WTC7_9CNID_Somermeyer_2022,low_to_high_k2,20665.0,12461.0,21049.0,0.8955642600640044,0.8362184724568836,2440.984405332756,1380.600124019723
tabular,lasso,Q8WTC7_9CNID_Somermeyer_2022,seen_marginal_unseen_combo,30587.0,1201.0,30587.0,0.7329473843652423,0.7994115994277363,3912.6164800224014,3239.91211311818
tabular,lasso,Q8WTC7_9CNID_Somermeyer_2022,epistasis_enriched,6118.0,1201.0,6118.0,0.8047866809253775,0.7836826925687778,6399.414749876587,5975.264432544807
tabular,lasso,Q8WTC7_9CNID_Somermeyer_2022,distance_controlled,19765.0,1201.0,21049.0,0.7853254550676437,0.8032779307888581,4633.680924605166,4085.034986764992
tabular,lasso,RASK_HUMAN_Weng_2022_abundance,random,2576.0,20809.0,2602.0,0.5340015869198989,0.5554741940027722,0.3232036073072502,0.2558683827233618
tabular,lasso,RASK_HUMAN_Weng_2022_abundance,single_to_multi,22214.0,3066.0,22946.0,,,0.4363423488157669,0.3589839532377531
tabular,lasso,RASK_HUMAN_Weng_2022_abundance,low_to_high_k1,22214.0,3066.0,22946.0,,,0.4363423488157669,0.3589839532377531
tabular,lasso,RASK_HUMAN_Weng_2022_abundance,low_to_high_k2,,26012.0,0.0,,,,
tabular,lasso,RASK_HUMAN_Weng_2022_abundance,seen_marginal_unseen_combo,22214.0,3066.0,22214.0,,,0.4363423488157669,0.3589839532377531
tabular,lasso,RASK_HUMAN_Weng_2022_abundance,epistasis_enriched,4443.0,3066.0,4443.0,,,0.5013745266826013,0.4332535811381718
tabular,lasso,RASK_HUMAN_Weng_2022_abundance,distance_controlled,,3066.0,0.0,,,,
tabular,lasso,SPG1_STRSG_Olson_2014,random,53697.0,429569.0,53697.0,0.9444046127183374,0.9012247953943368,1.0509426190442936,0.8937088002015215
tabular,lasso,SPG1_STRSG_Olson_2014,single_to_multi,535917.0,1045.0,535917.0,0.8907026321512432,0.8279716745733151,1.3402508773148418,1.0781188893118865
tabular,lasso,SPG1_STRSG_Olson_2014,low_to_high_k1,535917.0,1045.0,535917.0,0.8907026321512432,0.8279716745733151,1.3402508773148418,1.0781188893118865
tabular,lasso,SPG1_STRSG_Olson_2014,low_to_high_k2,,536962.0,0.0,,,,
tabular,lasso,SPG1_STRSG_Olson_2014,seen_marginal_unseen_combo,535917.0,1045.0,535917.0,0.8907026321512432,0.8279716745733151,1.3402508773148418,1.0781188893118865
tabular,lasso,SPG1_STRSG_Olson_2014,epistasis_enriched,107184.0,1045.0,107184.0,0.7511794715656261,0.6173947862594248,2.1921941629454507,1.8819072900060136
tabular,lasso,SPG1_STRSG_Olson_2014,distance_controlled,,1045.0,0.0,,,,
tabular,lasso,YAP1_HUMAN_Araya_2012,random,1000.0,8060.0,1008.0,0.6994846313682858,0.6574727093873579,0.6799452929039393,0.4154693961763918
tabular,lasso,YAP1_HUMAN_Araya_2012,single_to_multi,8669.0,362.0,9713.0,0.6322856636562267,0.6110281564627839,0.6656797799119009,0.4635978387338036
tabular,lasso,YAP1_HUMAN_Araya_2012,low_to_high_k1,8669.0,362.0,9713.0,0.6322856636562267,0.6110281564627839,0.6656797799119009,0.4635978387338036
tabular,lasso,YAP1_HUMAN_Araya_2012,low_to_high_k2,,10075.0,0.0,,,,
tabular,lasso,YAP1_HUMAN_Araya_2012,seen_marginal_unseen_combo,8669.0,362.0,8669.0,0.6322856636562267,0.6110281564627839,0.6656797799119009,0.4635978387338036
tabular,lasso,YAP1_HUMAN_Araya_2012,epistasis_enriched,1734.0,362.0,1734.0,0.5078590495768767,0.3526608090216896,1.0377527827081972,0.7225135444867157
tabular,lasso,YAP1_HUMAN_Araya_2012,distance_controlled,,362.0,0.0,,,,
tabular,elastic_net,A4_HUMAN_Seuma_2022,random,1426.0,11848.0,1482.0,0.8862935768601317,0.8695994433629245,0.8886910707435725,0.6901970203379993
tabular,elastic_net,A4_HUMAN_Seuma_2022,single_to_multi,14015.0,796.0,14015.0,0.8294341807606882,0.8078453657557454,1.4940399286745183,1.2002135268485157
tabular,elastic_net,A4_HUMAN_Seuma_2022,low_to_high_k1,14015.0,796.0,14015.0,0.8294341807606882,0.8078453657557454,1.4940399286745183,1.2002135268485157
tabular,elastic_net,A4_HUMAN_Seuma_2022,low_to_high_k2,,14811.0,0.0,,,,
tabular,elastic_net,A4_HUMAN_Seuma_2022,seen_marginal_unseen_combo,14015.0,796.0,14015.0,0.8294341807606882,0.8078453657557454,1.4940399286745183,1.2002135268485157
tabular,elastic_net,A4_HUMAN_Seuma_2022,epistasis_enriched,2803.0,796.0,2803.0,0.5545851232780503,0.5104474698033611,2.177033052409921,1.9151309438803013
tabular,elastic_net,A4_HUMAN_Seuma_2022,distance_controlled,,796.0,0.0,,,,
tabular,elastic_net,CAPSD_AAV2S_Sinai_2021,random,4234.0,33862.0,4234.0,0.8081070845832024,0.7549124394977732,2.006922008636579,1.6193690093033677
tabular,elastic_net,CAPSD_AAV2S_Sinai_2021,single_to_multi,41796.0,532.0,41796.0,0.2979438807513815,0.1994196634114523,8.334660123331862,6.233178194254289
tabular,elastic_net,CAPSD_AAV2S_Sinai_2021,low_to_high_k1,41796.0,532.0,41796.0,0.2979438807513815,0.1994196634114523,8.334660123331862,6.233178194254289
tabular,elastic_net,CAPSD_AAV2S_Sinai_2021,low_to_high_k2,30963.0,11365.0,30963.0,0.2128314304142745,0.1523799993589405,8.637892977650056,6.440899839712119
tabular,elastic_net,CAPSD_AAV2S_Sinai_2021,seen_marginal_unseen_combo,41796.0,532.0,41796.0,0.2979438807513815,0.1994196634114523,8.334660123331862,6.233178194254289
tabular,elastic_net,CAPSD_AAV2S_Sinai_2021,epistasis_enriched,8360.0,532.0,8360.0,-0.1639083073162316,-0.1615076187842602,15.76420534448846,14.771577656181712
tabular,elastic_net,CAPSD_AAV2S_Sinai_2021,distance_controlled,30963.0,532.0,30963.0,0.1109218554833228,0.0538252519893913,9.554901284950034,7.641363609655039
tabular,elastic_net,D7PM05_CLYGR_Somermeyer_2022,random,2429.0,19612.0,2452.0,0.8456540314735056,0.767816208360625,8179.033306135998,6963.834079891511
tabular,elastic_net,D7PM05_CLYGR_Somermeyer_2022,single_to_multi,20212.0,1169.0,23346.0,0.7093251341654989,0.6809005756470081,15242.416365256751,12345.69574572573
tabular,elastic_net,D7PM05_CLYGR_Somermeyer_2022,low_to_high_k1,20212.0,1169.0,23346.0,0.7093251341654989,0.6809005756470081,15242.416365256751,12345.69574572573
tabular,elastic_net,D7PM05_CLYGR_Somermeyer_2022,low_to_high_k2,12717.0,11317.0,13198.0,0.7207171294635998,0.692103624137127,12911.120526161358,10451.59459265842
tabular,elastic_net,D7PM05_CLYGR_Somermeyer_2022,seen_marginal_unseen_combo,20212.0,1169.0,20212.0,0.7093251341654989,0.6809005756470081,15242.416365256751,12345.69574572573
tabular,elastic_net,D7PM05_CLYGR_Somermeyer_2022,epistasis_enriched,4043.0,1169.0,4043.0,0.6579946335602108,0.6219002857724835,25121.4702208046,23200.3416153141
tabular,elastic_net,D7PM05_CLYGR_Somermeyer_2022,distance_controlled,10695.0,1169.0,13198.0,0.7240373300734945,0.6676524245136002,19305.582246735063,16955.65094200257
tabular,elastic_net,GFP_AEQVI_Sarkisyan_2016,random,5144.0,41371.0,5172.0,0.8262798977379358,0.796541123951292,0.6539107120161615,0.5522073863323308
tabular,elastic_net,GFP_AEQVI_Sarkisyan_2016,single_to_multi,42671.0,1084.0,50630.0,0.6097632635114095,0.6446091437092617,0.9335550883818656,0.612955390155288
tabular,elastic_net,GFP_AEQVI_Sarkisyan_2016,low_to_high_k1,42671.0,1084.0,50630.0,0.6097632635114095,0.6446091437092617,0.9335550883818656,0.612955390155288
tabular,elastic_net,GFP_AEQVI_Sarkisyan_2016,low_to_high_k2,36475.0,13861.0,37853.0,0.6947191213196907,0.6376064628233901,1.0145669769217422,0.7250541380040593
tabular,elastic_net,GFP_AEQVI_Sarkisyan_2016,seen_marginal_unseen_combo,42671.0,1084.0,42671.0,0.6097632635114095,0.6446091437092617,0.9335550883818656,0.612955390155288
tabular,elastic_net,GFP_AEQVI_Sarkisyan_2016,epistasis_enriched,8535.0,1084.0,8535.0,0.2787236603286519,0.3352675291231052,1.5059119245990935,1.287377662428941
tabular,elastic_net,GFP_AEQVI_Sarkisyan_2016,distance_controlled,30717.0,1084.0,37853.0,0.5939556185001672,0.6001026051643203,1.064233238737149,0.7491492855249651
tabular,elastic_net,GRB2_HUMAN_Faure_2021,random,6338.0,50692.0,6338.0,0.7163544959671381,0.7262323723440833,0.3402056915474866,0.2790833552552382
tabular,elastic_net,GRB2_HUMAN_Faure_2021,single_to_multi,62189.0,1034.0,62332.0,0.6990534808009294,0.5999740394833984,0.5569080507238742,0.502979213101166
tabular,elastic_net,GRB2_HUMAN_Faure_2021,low_to_high_k1,62189.0,1034.0,62332.0,0.6990534808009294,0.5999740394833984,0.5569080507238742,0.502979213101166
tabular,elastic_net,GRB2_HUMAN_Faure_2021,low_to_high_k2,,63366.0,0.0,,,,
tabular,elastic_net,GRB2_HUMAN_Faure_2021,seen_marginal_unseen_combo,62189.0,1034.0,62189.0,0.6990534808009294,0.5999740394833984,0.5569080507238742,0.502979213101166
tabular,elastic_net,GRB2_HUMAN_Faure_2021,epistasis_enriched,12438.0,1034.0,12438.0,0.4332773256963985,0.4138050468452534,0.6561500866720436,0.6237498315788387
tabular,elastic_net,GRB2_HUMAN_Faure_2021,distance_controlled,,1034.0,0.0,,,,
tabular,elastic_net,HIS7_YEAST_Pokusaeva_2019,random,49592.0,396909.0,49615.0,0.7626044806725197,0.8140833521125918,0.2626218497897528,0.2001754102626485
tabular,elastic_net,HIS7_YEAST_Pokusaeva_2019,single_to_multi,254614.0,168.0,495969.0,0.3372677243105242,0.3733710198431186,0.4861364315465559,0.3290946769157364
tabular,elastic_net,HIS7_YEAST_Pokusaeva_2019,low_to_high_k1,254614.0,168.0,495969.0,0.3372677243105242,0.3733710198431186,0.4861364315465559,0.3290946769157364
tabular,elastic_net,HIS7_YEAST_Pokusaeva_2019,low_to_high_k2,455313.0,1643.0,494494.0,0.4970986133315538,0.6434653515989849,0.4062894897755381,0.2682166537282174
tabular,elastic_net,HIS7_YEAST_Pokusaeva_2019,seen_marginal_unseen_combo,254614.0,168.0,254614.0,0.3372677243105242,0.3733710198431186,0.4861364315465559,0.3290946769157364
tabular,elastic_net,HIS7_YEAST_Pokusaeva_2019,epistasis_enriched,50923.0,168.0,50923.0,0.5611378605559729,0.4570755113017324,0.6686334287325766,0.5367650564117039
tabular,elastic_net,HIS7_YEAST_Pokusaeva_2019,distance_controlled,253371.0,168.0,494494.0,0.3384774520807818,0.3734684524007481,0.487064935971309,0.3301557757454484
tabular,elastic_net,PABP_YEAST_Melamed_2013,random,3755.0,30166.0,3772.0,0.8572300838410754,0.825117877162178,0.2543728216700237,0.2114012751118302
tabular,elastic_net,PABP_YEAST_Melamed_2013,single_to_multi,36370.0,1187.0,36521.0,0.4805735358411471,0.3288637717793778,0.4137853551781449,0.35620365033624
tabular,elastic_net,PABP_YEAST_Melamed_2013,low_to_high_k1,36370.0,1187.0,36521.0,0.4805735358411471,0.3288637717793778,0.4137853551781449,0.35620365033624
tabular,elastic_net,PABP_YEAST_Melamed_2013,low_to_high_k2,,37708.0,0.0,,,,
tabular,elastic_net,PABP_YEAST_Melamed_2013,seen_marginal_unseen_combo,36370.0,1187.0,36370.0,0.4805735358411471,0.3288637717793778,0.4137853551781449,0.35620365033624
tabular,elastic_net,PABP_YEAST_Melamed_2013,epistasis_enriched,7274.0,1187.0,7274.0,0.1480819390309387,0.1238262167428654,0.3332355523617432,0.2712558807435042
tabular,elastic_net,PABP_YEAST_Melamed_2013,distance_controlled,,1187.0,0.0,,,,
tabular,elastic_net,PHOT_CHLRE_Chen_2023,random,16539.0,134023.0,16754.0,0.9403155093660026,0.9257013376587993,0.109063546791841,0.0854479556892969
tabular,elastic_net,PHOT_CHLRE_Chen_2023,single_to_multi,165407.0,2122.0,165407.0,,,0.5140047571830543,0.4414312121208158
tabular,elastic_net,PHOT_CHLRE_Chen_2023,low_to_high_k1,165407.0,2122.0,165407.0,,,0.5140047571830543,0.4414312121208158
tabular,elastic_net,PHOT_CHLRE_Chen_2023,low_to_high_k2,165231.0,2298.0,165231.0,0.7052530508746352,0.7234851726574079,0.4270935510050733,0.3732086837410856
tabular,elastic_net,PHOT_CHLRE_Chen_2023,seen_marginal_unseen_combo,165407.0,2122.0,165407.0,,,0.5140047571830543,0.4414312121208158
tabular,elastic_net,PHOT_CHLRE_Chen_2023,epistasis_enriched,33082.0,2122.0,33082.0,,,0.6373575258278528,0.5907974568313277
tabular,elastic_net,PHOT_CHLRE_Chen_2023,distance_controlled,165231.0,2122.0,165231.0,,,0.5142324354596391,0.4417251547134012
tabular,elastic_net,Q8WTC7_9CNID_Somermeyer_2022,random,3332.0,26808.0,3351.0,0.8562872056848121,0.8351954104952107,1974.192593653164,1479.0041643968198
tabular,elastic_net,Q8WTC7_9CNID_Somermeyer_2022,single_to_multi,30587.0,1201.0,32309.0,0.6828220888591513,0.7634504761852096,3578.3607392971867,2918.972363237053
tabular,elastic_net,Q8WTC7_9CNID_Somermeyer_2022,low_to_high_k1,30587.0,1201.0,32309.0,0.6828220888591513,0.7634504761852096,3578.3607392971867,2918.972363237053
tabular,elastic_net,Q8WTC7_9CNID_Somermeyer_2022,low_to_high_k2,20665.0,12461.0,21049.0,0.789126400048984,0.794400170182775,2910.6497878164505,2253.427617201544
tabular,elastic_net,Q8WTC7_9CNID_Somermeyer_2022,seen_marginal_unseen_combo,30587.0,1201.0,30587.0,0.6828220888591513,0.7634504761852096,3578.3607392971867,2918.972363237053
tabular,elastic_net,Q8WTC7_9CNID_Somermeyer_2022,epistasis_enriched,6118.0,1201.0,6118.0,0.7792565551417088,0.7705687173085775,5750.391833418409,5355.885294297295
tabular,elastic_net,Q8WTC7_9CNID_Somermeyer_2022,distance_controlled,19765.0,1201.0,21049.0,0.7519451766471426,0.7811955220598826,4195.100362402101,3651.814270740383
tabular,elastic_net,RASK_HUMAN_Weng_2022_abundance,random,2576.0,20809.0,2602.0,0.535662215457187,0.5593524331535051,0.3219450127335013,0.2543085941174667
